Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Bwd IAT Total,Bwd IAT Mean,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Label
49960859.08527419,29.0,12.0,3992.2127580928022,4796.046019709039,266.6109689639927,22.238777121137936,644.679841843173,203.62274165809842,31.841142252415136,680.2532581330064,333778.21258106426,787.6764107568707,1602665.6207829418,1621925.8044798437,500685.2610629009,24075.307121426948,5868182.05872914,1154500.7800308175,34199404.23273838,2275017.1142614614,1.0,0.0,55.0,44.0,422.35989846862105,217.06610936973712,8.899290085149598,1389.449360171429,154.95865864777159,281.48295566744423,205443.2648433001,0.0,0.0,0.0,0.0,1.0,0.0,0.939292740963405,444.39651135620244,43.563759628814964,167.38909969135565,50364.0,24289.0,4.0,39.0,0
42016205.85503294,5.0,25.0,1193.898080153511,4012.3855133820794,1112.5467942253358,33.56278923526854,58.19169366215781,1299.636263061682,20.809202681839754,160.00381642994822,327793.31739769183,832.287955206704,1804432.6739047498,963527.1027243433,1544482.3070522074,36081.056141751535,28094416.110209346,136883.48535442754,9257833.241683146,2070237.6649539499,0.0,0.0,56.0,42.0,88.3139409062566,219.6809401866992,32.5950377074149,1156.4973599469665,796.8922889799711,459.5799494666559,39400.37832211959,1.0,0.0,0.0,0.0,1.0,0.0,0.20215965696501859,710.9931822124761,656.3500171547524,688.0668807032415,27347.0,55239.0,17.0,31.0,0
18742686.11628108,32.0,21.0,2672.6171693713054,2984.6627421531166,321.84057666859997,39.6128665730509,202.9374173442129,41.800271267385874,16.318457214422608,342.58298642177647,331488.5661336266,821.4095558112476,277296.77709663694,1128785.3607183571,642651.5022385553,17635.55764178013,12034547.71682192,4792617.954583286,56464636.00959707,884158.239654481,1.0,0.0,58.0,37.0,382.6411883049532,123.43277620187973,6.745795272199144,693.1807462940152,69.65759966871363,149.96245291394777,25877.567077514625,1.0,0.0,0.0,0.0,0.0,0.0,1.8218078823780566,195.69328726001544,157.6389103460592,418.39005966384155,41139.0,13348.0,17.0,22.0,0
49935755.82391067,31.0,36.0,3045.838470672054,3921.8155589625526,435.30777692398834,5.663835542750988,505.0802632326917,781.9243394867976,3.762878523575832,370.89025395641846,9981.246026811568,417.24933204184026,1787490.7478867688,1964288.5926356888,1959291.1685124405,46748.45394285718,11123330.992876338,3550374.3833930623,10042732.613651112,4122253.2978747804,1.0,0.0,34.0,31.0,180.92199027714935,105.50421344825503,11.344045984222957,1134.291867205875,665.0662513942395,57.41733721597447,125748.81330940043,0.0,0.0,0.0,0.0,1.0,0.0,4.394844361932287,277.4189877339595,60.407990199101285,90.30684598984803,7010.0,10706.0,3.0,39.0,0
48286056.68545061,5.0,10.0,4343.985210729015,3983.769601356106,1076.4608580307038,17.929824530174045,689.3377376073621,754.6729295005239,35.58625686701589,211.30199895810352,163340.76665162278,322.22413655865864,1324771.0794305766,1214422.8609881443,5690011.449890316,39206.00224154432,27830222.79966211,3178166.209696914,37598726.4226312,4628507.657014886,0.0,0.0,29.0,35.0,391.59791267999503,294.3231428549456,16.73109276913467,1464.0903127862834,518.8056596826115,278.10922636208727,167971.89644137298,1.0,0.0,0.0,0.0,1.0,0.0,1.6833540379868617,387.3426679963173,609.5846300441871,579.2751887550531,35280.0,7308.0,6.0,30.0,0
23249315.263431437,38.0,39.0,3031.411500400079,4732.294231573958,1471.0989859520755,15.702908633676795,23.510097452934115,526.3174750755312,15.800289601622257,573.9912570420695,98985.14264487254,749.0719588873878,3052814.851641601,849958.7713322027,9125363.474993462,24092.71164143122,17366493.02077639,3720229.6187522593,19574975.49148124,1007540.2469445234,0.0,0.0,43.0,39.0,103.93017879926754,117.04395458663421,12.976226565664204,713.0320040641471,593.3627465242564,172.76849589500875,198881.30027269162,0.0,0.0,0.0,0.0,1.0,0.0,3.3953710505979684,394.4624586517434,293.03371345092347,215.1334211879231,36533.0,53523.0,5.0,34.0,0
17300397.907710716,21.0,37.0,2086.3549835974545,1296.7814350423685,932.8536647265216,3.201971345847401,421.41088685075283,669.7374494138164,27.303263928368814,684.041026533719,389097.8961297518,801.5880444088803,1027746.098064361,739968.7356943956,5376816.648106457,75178.07092307815,47763830.79710463,2658532.9805585016,38494037.99653517,4647935.004920541,0.0,0.0,57.0,38.0,94.14438974401946,33.04021693116674,31.934032510394445,978.0877963172587,575.1393535390013,400.95341674537417,147406.2132263291,1.0,1.0,0.0,0.0,0.0,0.0,3.7827348170095365,798.1654144032864,323.680524361487,703.5879055856858,2037.0,7856.0,18.0,23.0,0
40950047.742994554,39.0,8.0,1895.9528552996262,2966.7764409772135,119.57045988729156,30.21320691178978,548.2841715042298,1179.648460788813,5.974966254726031,702.168609087346,430329.1376579254,491.7661889449748,4441938.89986114,835238.5853080912,6263635.671423817,31384.677211164657,54456385.87853755,2381192.971630961,24736103.529248044,90286.93491672893,0.0,0.0,56.0,32.0,249.01589726252365,383.9862005744683,38.307736320616925,1381.2503379894908,689.5788983570824,439.7117044558293,193462.44032975016,1.0,0.0,0.0,0.0,1.0,0.0,1.6405040459509979,109.26734879748146,212.71271807896082,261.4659931033807,35933.0,38116.0,1.0,31.0,0
8386009.264074979,3.0,7.0,2152.375148412609,511.44401991943005,939.8110960941979,17.35116109290372,43.0936855203183,1268.1574110738363,38.4619851816413,284.6712736745175,123415.52057535105,893.1379885167668,4648403.437976856,236798.16635733753,2026653.8435793156,27280.43301458357,48163433.59669665,2248211.6733764806,45578823.49533138,4624887.40106202,0.0,0.0,42.0,43.0,17.435071334481886,188.8582477687766,35.01177934603394,403.065006572813,163.35781448776447,236.2867554535359,98177.51464023095,0.0,0.0,0.0,0.0,0.0,0.0,4.1082036750602065,684.5327277692408,690.1592133835798,176.21124747031163,47377.0,65472.0,4.0,21.0,0
11995292.240304025,9.0,21.0,3273.577886876672,3096.181872119642,101.83180530704396,18.77307736761605,333.0573348916426,420.1088733862651,7.1376704728732365,434.0633075444953,333957.79450810835,144.7647873824797,500055.4548267742,1589501.1168351436,8007830.370531763,13089.033085049507,15962586.326427294,3202555.6213061027,13841516.840546142,4759692.021614458,1.0,0.0,25.0,29.0,113.42337205238435,190.7375563657529,6.143114677910262,1334.3745539527663,20.643201131054592,485.67951204275414,8216.917566617243,1.0,1.0,0.0,1.0,1.0,0.0,3.4593982983347455,693.6719907490588,251.91703036309502,86.18958597284877,24090.0,42061.0,6.0,32.0,0
442728.82279057975,25.0,2.0,4342.753533491531,889.6048683002325,1330.852738595553,6.026918952529607,718.5952074792835,510.8360438128856,7.981679715979615,213.75699501520816,64768.465448791394,879.1897108793012,537907.3784865974,1675433.7163740823,6181711.1959707765,43882.170180194866,16448789.486922814,1008473.3419865236,54347605.38300269,61247.26321661008,0.0,0.0,36.0,40.0,362.2821138399898,216.22782247637988,31.067547053971612,182.41527188855468,486.85222145374763,276.50650317220294,29024.826975389133,0.0,1.0,0.0,1.0,1.0,0.0,2.796211143504758,451.49493259947417,183.95020440579862,418.994286577365,35715.0,27020.0,11.0,24.0,0
47215675.725750804,10.0,12.0,2291.3285350984465,2842.1550329033116,1075.9842962469063,7.237066089234725,543.8579909075698,394.0249654213658,34.35931442230855,210.94127120911344,137648.7475482965,96.9991377389094,577516.8641168289,568794.2691468177,8642726.92363532,30296.4628837302,15284446.278697928,4440405.4163793335,30013078.74915181,3815333.4645869634,0.0,0.0,48.0,24.0,418.8543556744073,407.7073668806388,5.917876532188457,986.7343290579638,296.00973867220046,135.46019669315623,9680.650307249045,1.0,0.0,0.0,1.0,1.0,0.0,0.004962320253144581,288.34899124213996,261.21478654220175,371.5753184982641,18747.0,13554.0,4.0,38.0,0
39891386.54466534,17.0,17.0,1269.2842322387362,2879.2553496078945,292.7666557768547,36.2841448862486,205.3735234212659,740.6005648045551,36.503309765677244,145.7781690245008,69413.38266708642,154.37199653255928,3098226.7122952496,607593.2368198882,9488942.638987783,36927.28413409686,8103150.725278107,4058950.1037251065,45365832.76962346,4851037.661276647,1.0,0.0,42.0,38.0,41.31189660496741,161.09761107396875,36.535244262484056,1182.943706381445,116.5541182713674,244.48775767213726,82235.91261912316,1.0,1.0,0.0,1.0,1.0,0.0,0.17545382961404066,424.99636134487105,178.45666863056962,606.0234727904515,17743.0,126.0,10.0,21.0,0
42310217.55220148,33.0,38.0,1213.8453204680025,2351.2863587868874,173.91266850332917,1.7859635589711553,685.1692811128919,1037.5572021818668,8.485896300932056,753.2148284298614,141832.03122295468,534.3061732606864,610722.8520839048,1748668.5126696264,3485528.749808357,23599.726262055265,56627958.28785457,1748468.4936487172,50983961.75388222,4529605.191870074,0.0,0.0,33.0,51.0,441.1567770096141,379.2600694176602,20.715143026743135,937.3250801085421,165.18822820130632,18.6551462014638,123872.83531717058,1.0,1.0,0.0,1.0,0.0,0.0,4.954329220530317,248.12480974911978,267.7710722280618,382.3900180105684,8486.0,10194.0,14.0,33.0,0
46843961.13228705,8.0,39.0,3740.230830007494,2632.253606545089,307.9585141652657,9.31409139774825,291.46451025942116,373.249198176594,18.792035526993118,712.6312863123524,337400.80001990404,68.4509617072276,4262059.207333401,47940.71105591091,914884.7947690391,76315.54898199004,24123465.841626003,2893467.874765809,59929717.82867734,4853580.095819869,0.0,0.0,33.0,52.0,398.96108482253635,469.8328755489921,13.455243522268269,763.4808140627129,278.76446371819384,402.00058013153375,89079.37091423485,1.0,1.0,0.0,0.0,1.0,0.0,3.911419617517797,643.3038097831528,84.69025383717496,288.17645576100944,21485.0,62450.0,16.0,22.0,0
27535487.61652486,34.0,6.0,4090.1810665825956,3829.0600144326763,1470.839682149121,11.682373212581133,685.6088434923663,522.8741834001053,29.339796182513194,626.3397963955999,455172.42240160774,53.75429429871025,3771603.3031745246,1040914.8875344554,2267030.2895886567,93000.33473547174,13482143.783277879,705995.472450123,13437515.9899719,2752067.204982499,1.0,0.0,22.0,47.0,434.9724635577757,330.7732297664749,6.281019893367712,941.3267658915016,74.78202929162852,50.717525427210475,140149.86876659805,0.0,1.0,0.0,1.0,0.0,0.0,4.6878262938647355,408.6577437940575,143.65342271317752,224.09083419369637,52637.0,9411.0,1.0,33.0,0
34124903.01597767,6.0,35.0,562.1792760764598,4004.2537938998503,709.4985379893951,19.607901696063458,253.17604787274632,1398.3615416801597,35.134629352432064,423.7759866044286,101340.95172130056,1.5182254215398148,4099224.482331882,927351.4293630021,4384037.241101613,49793.18527888876,50800416.359444104,4861758.893420056,17214257.921393726,391702.543287056,0.0,0.0,31.0,49.0,349.5158487348411,216.4088595073353,0.4723635271601845,261.42901481798907,64.39229766019167,154.3742442515025,120152.28712319692,0.0,1.0,0.0,0.0,0.0,0.0,4.511516024590137,742.1568995244114,345.3012490489953,236.95446146657744,61314.0,1309.0,2.0,29.0,0
8388680.090661319,9.0,4.0,370.13193049768364,2481.0799492541287,1184.7581845784557,23.457806920591835,480.4497956888562,110.91116317655879,15.162107801492208,402.6741740992601,271085.30957186455,436.88034303456885,2630776.5739032184,1380253.5391569196,9457479.581726488,64299.84233408326,23952318.96416477,4514560.545463787,15026734.770826563,4249096.199827376,0.0,0.0,46.0,22.0,337.4023805796884,374.1470718501857,9.91787966643539,354.7332370821188,734.5004787693065,282.6582735024717,169485.70046598508,0.0,0.0,1.0,0.0,1.0,0.0,0.10221491571375418,505.69924859771413,705.9841473601035,743.7213634256949,41655.0,53481.0,1.0,39.0,0
6872689.882084871,29.0,30.0,2988.390972232001,3013.983469952157,969.1561794773542,19.731599034026665,329.6132528433106,712.7236236497666,20.680779473977168,433.2016196223484,350725.4115115918,774.8492574109375,4983389.380384248,326783.40029890893,3789315.1255104183,86717.2276606706,2107973.549768885,4609565.634989503,15773017.058254799,3069527.450789249,0.0,0.0,29.0,33.0,263.02152343908705,229.49078750594137,36.56080253125248,434.0530421762593,263.44014449588303,21.487562823449437,166740.54089085155,0.0,0.0,0.0,0.0,0.0,0.0,3.9592364489553695,421.16907982945304,64.68678244338295,148.76130962849362,40917.0,27432.0,18.0,33.0,0
40104509.30446651,39.0,33.0,765.0192911957835,4658.9317290229055,875.7231989396105,3.364613382275281,234.36353958895228,1078.8747407312956,29.668656420789397,438.5230505901296,476465.9419959343,35.80351192963575,221831.3396178622,1336661.4815903076,7710024.404517046,99882.96373336586,9717332.273407621,1661483.0754695546,34947102.04762111,3074068.984197257,1.0,0.0,59.0,46.0,326.7408250211662,207.79920828296227,31.8904876908891,912.7578373198556,786.1399440293962,39.65844959072412,79516.03677716987,0.0,1.0,0.0,1.0,1.0,0.0,2.2557287200557727,574.6340961025687,185.8862712728239,790.7776111545771,40226.0,23395.0,13.0,27.0,0
28266301.27238181,9.0,35.0,4130.3343846634525,633.8785989655692,251.89017181097256,9.746698162228542,711.514898494058,259.6628568739121,29.245439066111814,358.95920606419844,305069.2353952982,652.6053488593896,2006923.5559663805,753468.0157497529,5409362.154785843,61351.64847298321,38355381.17102984,846504.4022068959,59611357.86622743,2086850.7956835723,0.0,0.0,23.0,52.0,459.63572261873594,263.1162986227689,38.79174831002878,685.1755676678029,772.2062664977119,348.0581788065064,86553.61384027288,0.0,1.0,0.0,1.0,1.0,0.0,3.9477910200032786,413.06771225558276,728.5096269224451,274.9971750499353,31188.0,47019.0,10.0,21.0,0
33914601.15276485,15.0,9.0,1579.2599826634091,620.8336868645481,1421.1957021948188,33.74353539050165,166.32307191280324,109.1660692080035,31.318405201043397,122.76876965581262,127627.9548205876,823.3041900987703,1620359.4080192433,1237429.5563392842,1836259.6166054558,88977.94665398687,46974533.54502927,1059649.0451680855,59416694.947478175,2859638.0406290246,0.0,0.0,43.0,43.0,51.1604787069375,159.54344506983762,4.030460844854922,396.9347300293257,131.20560021514876,35.88854653038437,146286.9554103258,0.0,0.0,0.0,0.0,1.0,0.0,0.033578920816925706,725.5149533271688,714.2114458447389,88.94438362564802,27723.0,34276.0,15.0,31.0,0
45900166.44610412,46.0,35.0,753.6047875368675,475.0366990774113,479.9602434714882,25.503548019138364,86.15304116389521,241.7798425922549,22.797352745661055,118.01780523745806,312776.53064127674,168.83284772929326,4743278.848064492,80190.01974555185,3214133.8483449817,90860.8246555642,12656852.374934288,450916.95383440424,31606867.1085071,768745.3156514865,0.0,0.0,39.0,54.0,158.5664744451995,53.0208579237206,23.68714974022678,1328.901624931087,577.6409562590289,238.54143312368825,149108.11697271044,0.0,0.0,0.0,0.0,1.0,0.0,1.4409965060028211,163.8678494917362,549.9716499708342,213.9784970145347,40692.0,59938.0,11.0,28.0,0
38083464.48171545,49.0,5.0,4608.013543537753,3303.001893801018,883.9051350790115,25.965962005370976,286.7030120656151,1381.481862554797,4.184603872191008,762.754778359633,160313.53172284027,147.71687108658284,2884727.931529467,923454.3943690187,6535386.9313779585,79145.14878076223,55043817.960379265,601433.0398768203,38341993.588670164,3699110.3628041856,0.0,0.0,53.0,30.0,37.15503182434004,208.01115075755644,10.286018961231065,585.9258868281062,488.627813519114,169.34781671037518,78674.97840928329,1.0,1.0,0.0,0.0,1.0,0.0,3.7566188789565107,779.2119733218065,207.56937219428562,65.56321605260258,51405.0,30644.0,4.0,21.0,0
33215210.460079093,29.0,21.0,861.0373447669797,2116.2971719202824,1061.6728791000364,26.8081302140542,579.7585351604226,53.51928145884018,36.158931635121604,395.9839924773534,488066.5825067847,860.9401726469156,4031148.6362581817,1044501.7879647443,6731805.412902086,46093.13910731102,51059976.20600981,357451.3663900421,51598372.651552655,376011.5194503601,1.0,0.0,55.0,26.0,472.45778080007517,62.80458368352166,21.717668230896297,691.2063100756411,558.7047170220198,114.03970397820822,82579.4714438563,0.0,0.0,0.0,1.0,1.0,0.0,3.9651039430079487,653.5086304439297,347.4522376235129,636.2232199478544,27114.0,46719.0,10.0,31.0,0
33552870.437564068,22.0,19.0,1452.2116083961603,3880.6342240635427,987.880406658151,30.516120761581163,649.7966526614997,314.95008322457363,34.62290157284113,763.5003094260474,199898.09996830206,823.3014853401446,852535.6270989358,428652.8057099732,4353249.870622371,8115.400042389931,50902996.86291079,4949125.522955162,55976074.57375186,3649174.0544519164,0.0,0.0,41.0,23.0,223.18746753369462,205.8102953041679,12.818195422538206,638.1635717615321,95.02898001129033,94.3894489318327,173511.25329653677,1.0,1.0,0.0,1.0,0.0,0.0,3.09857300607312,691.3720222545983,184.75237566161275,419.79127178206227,37085.0,57596.0,14.0,24.0,0
18237701.93365867,17.0,13.0,801.9224401526108,3369.307810010619,1413.267838155457,2.3243392688578934,799.0198286520766,85.67392883640105,31.92389743273332,147.5899646138858,342745.317608431,539.4028244979227,4893192.085358294,279247.3083582414,2294169.5705945254,1580.5555440133844,13660441.146806048,371214.3591619989,12232433.779145304,4245043.134701645,1.0,0.0,45.0,43.0,337.996890867418,278.9099268855117,11.338622009734301,305.6367147040589,167.07686133495528,381.7056468662897,161852.7057190174,0.0,1.0,0.0,0.0,0.0,0.0,1.5062809472313188,396.6681092494355,120.29903711765854,282.84956271610474,30813.0,30383.0,0.0,24.0,0
1850039.2562417965,31.0,1.0,612.8307157801606,1694.8432813080613,256.7209252832847,14.664335397304495,251.16240446870864,201.51902264081676,3.9944990864291796,452.4449105911482,11711.468415144564,819.3806794146864,2493699.0948346998,376948.6060246028,7221848.7273316365,47720.06332829246,3033108.7830148125,663577.8626761166,31712975.194818232,2362870.9191448763,0.0,0.0,47.0,46.0,420.7189121876564,465.42487942161773,22.9538120809839,1108.1754425281406,79.77815593168756,475.77109657514126,33762.70116994368,0.0,1.0,0.0,0.0,1.0,0.0,1.5518129564393146,673.0172084833259,316.3987477208354,536.3986916126188,18711.0,18630.0,12.0,20.0,0
26203606.63655251,29.0,31.0,144.8941610287426,4495.898074913217,782.1949981325354,21.581097410467148,338.1947218824001,945.4179584773126,8.175894683257168,182.0194576142006,200090.7169227642,93.66332134707027,2468866.7092769584,688282.156126696,1697041.6857110206,49431.45335346177,52045544.945415534,4136445.7233580914,49970390.44263607,2549641.9999191896,0.0,0.0,40.0,31.0,495.5091237901678,19.074943191606494,7.332726474781612,694.7490629125326,491.2246800693155,70.08987110166586,110260.46991884836,0.0,1.0,0.0,0.0,1.0,0.0,4.833819818210163,259.28378519022,469.14085195487314,511.9042902412498,19025.0,63860.0,9.0,27.0,0
12875865.784498932,15.0,14.0,314.76122945473014,3822.1594494704354,629.8902104815184,13.538259331893041,126.72059686310851,392.79280675906523,29.744014604306077,217.4839927787492,437566.29589992354,395.08703642081565,4854452.758000144,193620.2986099429,9367330.221732615,40736.23878629723,18348707.924085304,2901620.8434979725,18192821.395998865,1561759.1503374693,1.0,0.0,27.0,51.0,81.7294464383406,311.1077448444701,18.765337478884675,63.73538044336893,789.5410391622911,479.84060958706345,223176.51967764756,0.0,1.0,0.0,0.0,0.0,0.0,2.196060896171023,614.3195792800566,300.7474868625481,753.1002295975204,5162.0,14862.0,1.0,24.0,0
24512310.094834443,2.0,26.0,906.2216958418294,1381.8533069144714,732.2863450446224,33.77915493148746,468.4001051059662,871.0495936287881,0.9256037832778574,43.44257143371945,305152.6994721796,738.0597585502665,1904281.073724508,1894639.5914592089,1887156.7545744022,56816.735129136454,37135363.95403038,3872311.6056420924,26389102.739785522,4847323.460044213,0.0,0.0,37.0,49.0,399.9567902533961,229.40985813838856,26.032490601761392,1447.4600054453035,544.1479393731943,297.38125173755185,9076.419026118803,0.0,1.0,0.0,1.0,1.0,0.0,2.235627751219185,129.55112354343765,496.44314936345637,769.7832030637361,28825.0,2576.0,5.0,21.0,0
51204330.9930167,8.0,16.0,304.7743858307899,1846.3924081493878,214.05758824870713,19.302900343491757,798.1124290650754,901.6852588385442,39.16898534829119,112.78358237736482,222027.04890934858,258.1945073646394,1988227.5977504097,809988.1229916345,1082050.504696879,55216.270330442705,45598253.055160105,3154929.1268555024,59137280.46961897,3665889.248323167,0.0,0.0,29.0,34.0,443.82402617023143,11.110302973865444,5.127282927312162,1231.014872929304,574.3939973171051,320.8302026816285,213790.98662105342,0.0,1.0,0.0,1.0,1.0,0.0,2.7616637512034976,259.5004944507568,251.07869359585825,550.9333450190161,46690.0,37889.0,8.0,28.0,0
14037135.212434579,47.0,15.0,2972.0733279104174,1599.6223018131438,235.77813041423738,30.745103578375165,566.6871878941137,1280.1755863110775,15.085787214227228,735.1417579507727,467975.1559679194,752.5765855191192,2924178.761321878,1617939.205013498,4981500.546630134,83661.3041032693,7698467.217408699,4410993.176574411,59102816.756555535,1845573.7779484245,1.0,0.0,38.0,29.0,25.388813048586933,125.52453979342147,37.22377083507616,1096.3966569740328,787.9763324037592,354.9631890712909,40794.53926603591,0.0,1.0,0.0,0.0,1.0,0.0,2.0475116843219436,367.6714774205916,289.7634116534164,657.8964232504514,44930.0,64675.0,6.0,24.0,0
3499106.198602272,21.0,35.0,3416.3440529255518,821.7537771799983,445.9902968406358,34.08062067524676,484.26601552242994,46.92243365133592,28.772501347632943,270.79573335621876,427006.7896359998,504.67442578642306,641135.0001283869,1948834.2462176932,5200300.485115844,10865.71032622624,46850520.43278836,3192699.171295938,54366502.53910013,874862.1237787923,0.0,0.0,44.0,49.0,377.29118953260115,60.12414092504598,20.22898797816499,1308.8741309570523,548.849012254001,352.0594451772905,126812.15811542897,0.0,1.0,0.0,0.0,1.0,0.0,2.763357822987071,271.4093801518691,636.7254014827955,638.0915782614393,64595.0,5664.0,5.0,22.0,0
16883752.13742777,24.0,4.0,1992.40706588686,773.0055278092706,484.8687214908137,20.191659316139923,326.0478924789993,1285.9194106398554,35.502843539521734,494.34078529338143,161175.61534408684,750.5157219602848,1606107.0464328625,161470.5600054782,5086847.218634666,22517.766610554547,56310749.02620499,2611103.3394228513,47907102.241338626,1098678.3814182547,0.0,0.0,28.0,46.0,178.00793527707862,109.18027871999092,32.78111887537369,1363.9385902641034,51.34162665020686,409.9055540928441,106084.10723075287,0.0,0.0,0.0,0.0,1.0,0.0,2.1616771138377895,321.8733501868632,705.0854900972092,403.2167555059218,2617.0,55664.0,12.0,29.0,0
17616331.87224325,23.0,29.0,1617.2358408821651,4683.19221834369,664.738691974771,36.38208975485399,733.9330330227327,943.9138661833821,15.78519552600329,382.7110229516329,272319.7461804657,465.21495821947224,966848.4039032075,1303338.935869988,4372308.218495007,79300.49789596304,43702769.569818795,3564035.719112737,16148560.912867622,2320147.50826414,1.0,0.0,29.0,26.0,324.64979894374557,138.01055148699817,26.156217224842532,532.7349713212805,696.2643686681462,241.73432567384873,2532.3343353647056,0.0,1.0,0.0,0.0,1.0,0.0,4.1335745980109335,659.6817009312845,271.1865835942206,569.4774646660652,49849.0,54422.0,8.0,21.0,0
39715328.96709897,39.0,30.0,2542.4501356302612,2212.0040245058162,932.0418186734773,23.484957621479225,407.59494498167254,277.60548971323806,12.765299543986641,332.35197129131706,244963.14562062212,368.5364358815958,517314.11205614096,1742818.173482428,9948200.779367788,84783.68672236546,26473923.686085004,2237516.3662087554,19251683.593957182,4712899.433171375,0.0,0.0,52.0,30.0,257.5100498233935,201.25186135571596,28.400037648901822,931.9996704883799,304.4490664954611,266.67929375735054,228849.234272408,1.0,0.0,0.0,0.0,1.0,0.0,4.5452550989914196,220.2071958708907,465.7823250493155,81.04202599318475,52102.0,60877.0,9.0,39.0,0
33422372.10832436,4.0,15.0,4380.024513483659,1941.2663209759528,966.558511430664,34.01097195334887,124.80619238418797,1168.4885866775146,24.34964515592987,434.8711512499331,316138.0298074197,219.97002726215368,4330856.88704877,1268468.8679334566,4867943.3205791125,99482.42136208678,52600811.64696342,1730973.0507007688,32837423.189451277,3670997.5824588295,0.0,0.0,35.0,39.0,130.61138379123182,264.99065735095627,28.64523763971352,928.8594014401675,23.403624781477987,161.91350123170795,113731.30683357641,0.0,1.0,0.0,0.0,0.0,0.0,4.6605512990768085,601.3193142805663,236.9665814359691,611.2564448572394,28601.0,27627.0,15.0,29.0,0
47034108.6481757,5.0,11.0,4261.612869038142,3659.2411150397943,641.2439090149326,13.623631823660972,304.99520129532414,1289.017651014255,23.23957494992203,166.0463767999664,167122.2223526819,209.17096209358002,2947066.499471253,858052.2427148254,4784686.341590911,87291.20163870841,31647930.346723467,2338794.609798612,33647081.696346164,1077003.49714757,0.0,0.0,27.0,40.0,68.47545963998904,1.4940069692666644,35.0039958824589,430.2575164634716,415.64265849744004,52.62879689155853,238567.06919015374,1.0,1.0,0.0,1.0,1.0,0.0,2.8214810291469328,77.49541390708845,61.601020531793466,770.2297456100467,18545.0,16696.0,1.0,39.0,0
39859148.10610293,14.0,1.0,255.63630758344803,2782.8456036543835,636.8233397658978,19.952678341259407,72.39000170125817,411.22468628106964,16.365599104991887,791.1110408452697,122178.07988286753,751.7393197608246,1794005.284848028,862152.7152758766,4223442.966518467,88989.9007072331,44686510.89807743,849400.8113877048,30330663.658604663,4297946.105961071,0.0,0.0,48.0,26.0,59.356669311514935,81.77281095374165,24.544217401876963,364.05028711271814,750.8717006834856,332.3200954631095,71685.97524480446,1.0,0.0,0.0,0.0,0.0,0.0,2.2107427873224768,617.2765038617474,595.5286014611182,86.28030743807598,23402.0,33563.0,7.0,37.0,0
24383805.299542792,24.0,37.0,940.2321115987594,4683.254334718773,357.7376489775645,21.25644164018311,177.54364939724962,1381.4387741179141,24.07099023470834,658.2801375890131,456344.65044424246,119.79143768592654,2043938.2174561974,71797.77201471782,677589.2894676144,31434.794262990483,49230536.12557238,3983062.0772836544,38200580.12469845,1891624.4145253957,0.0,0.0,48.0,57.0,52.55810599653736,47.689626418791555,11.128686068855584,206.30459203577226,220.7179360120869,16.80498459312546,216568.9433539931,1.0,0.0,0.0,0.0,1.0,0.0,3.5262002939591897,637.7781294072229,153.38271692419727,672.1703119816466,44731.0,9335.0,1.0,39.0,0
48841409.05957741,33.0,37.0,1214.2545606778042,3910.2954097905854,898.927122677152,4.199188635842823,33.78164917993152,703.5078482360404,37.41525478265979,598.459413530582,461944.8622993033,86.89636776083418,2158163.499433086,1069201.5025785507,5933636.745184665,40166.163400937636,44961422.349078655,1304258.202898387,24499973.034956694,4258759.191579841,0.0,0.0,53.0,35.0,319.25723002715426,275.2870262321091,3.9803857146182864,1002.598726038021,403.38027498121517,137.81752554168415,230597.39349890762,1.0,0.0,0.0,0.0,0.0,0.0,4.191617956479533,333.325044891936,352.0557685225954,747.7244207864316,56502.0,55236.0,18.0,30.0,0
10019208.221542327,25.0,10.0,1276.9623761277708,2417.67303805772,502.8797305231673,15.942100268061626,373.55833487012745,920.9997033266494,18.70561026506386,385.6322516708829,421677.1105924133,177.11507365710804,3166112.7615414024,1987085.993573695,2287398.0445095925,26808.510482055102,17272004.708013188,768504.2001389003,44950700.26477466,1209256.2903076736,0.0,0.0,50.0,35.0,176.3540148483695,165.20836033023363,24.25002477800566,1180.1417269049387,155.5459724702648,47.11493222305013,139208.10409269517,0.0,1.0,0.0,0.0,0.0,0.0,2.8149112103318856,583.5327020706269,399.8954848357423,196.42733404560843,42121.0,43470.0,3.0,28.0,0
